id,ts,sales
c_44,2020-01-01 02:00:00,40
c_67,2020-01-01 02:00:00,72
c_28,2020-01-01 02:00:00,78
c_27,2020-01-01 02:00:00,82
c_70,2020-01-01 02:00:00,97
c_65,2020-01-01 02:00:00,220
c_50,2020-01-01 02:00:00,75
c_58,2020-01-01 02:00:00,36
c_18,2020-01-01 02:00:00,91
c_90,2020-01-01 02:00:00,37
c_89,2020-01-01 02:00:00,47
c_97,2020-01-01 02:00:00,76
c_1,2020-01-01 02:00:00,85
c_92,2020-01-01 02:00:00,41
c_95,2020-01-01 02:00:00,12
c_0,2020-01-01 02:00:00,91
c_1,2020-01-01 03:00:00,43
c_23,2020-01-01 03:00:00,53
c_49,2020-01-01 03:00:00,97
c_82,2020-01-01 03:00:00,120
c_71,2020-01-01 03:00:00,34
c_78,2020-01-01 03:00:00,46
c_5,2020-01-01 03:00:00,10
c_100,2020-01-01 03:00:00,38
c_25,2020-01-01 03:00:00,87
c_33,2020-01-01 03:00:00,184
c_57,2020-01-01 03:00:00,32
c_60,2020-01-01 03:00:00,18
c_94,2020-01-01 03:00:00,148
c_55,2020-01-01 03:00:00,72
c_52,2020-01-01 03:00:00,24
c_51,2020-01-01 03:00:00,22
c_18,2020-01-01 03:00:00,71
c_93,2020-01-01 03:00:00,62
c_29,2020-01-01 03:00:00,95
c_97,2020-01-01 03:00:00,124
c_58,2020-01-01 03:00:00,74
c_74,2020-01-01 03:00:00,78
c_54,2020-01-01 03:00:00,79
c_83,2020-01-01 03:00:00,93
c_17,2020-01-01 03:00:00,66
c_95,2020-01-01 03:00:00,142
c_43,2020-01-01 03:00:00,64
c_66,2020-01-01 03:00:00,83
c_41,2020-01-01 03:00:00,34
c_56,2020-01-01 03:00:00,17
c_67,2020-01-01 03:00:00,56
c_19,2020-01-01 03:00:00,60
c_14,2020-01-01 03:00:00,96
c_86,2020-01-01 03:00:00,21
c_40,2020-01-01 03:00:00,37
c_44,2020-01-01 03:00:00,39
c_2,2020-01-01 03:00:00,66
c_27,2020-01-01 03:00:00,10
c_84,2020-01-01 03:00:00,41
c_20,2020-01-01 03:00:00,204
c_85,2020-01-01 03:00:00,6
c_47,2020-01-01 03:00:00,10
c_63,2020-01-01 04:00:00,17
c_36,2020-01-01 04:00:00,1
c_48,2020-01-01 04:00:00,78
c_88,2020-01-01 04:00:00,58
c_95,2020-01-01 04:00:00,46
c_7,2020-01-01 04:00:00,2
c_76,2020-01-01 04:00:00,47
c_1,2020-01-01 04:00:00,50
c_9,2020-01-01 04:00:00,94
c_52,2020-01-01 04:00:00,152
c_42,2020-01-01 04:00:00,77
c_28,2020-01-01 04:00:00,41
c_64,2020-01-01 04:00:00,61
c_14,2020-01-01 04:00:00,45
c_29,2020-01-01 04:00:00,91
c_40,2020-01-01 04:00:00,6
c_74,2020-01-01 04:00:00,228
c_38,2020-01-01 04:00:00,94
c_3,2020-01-01 04:00:00,1
c_27,2020-01-01 04:00:00,110
c_37,2020-01-01 04:00:00,28
c_69,2020-01-01 04:00:00,9
c_96,2020-01-01 04:00:00,81
c_32,2020-01-01 04:00:00,39
c_33,2020-01-01 04:00:00,67
c_15,2020-01-01 04:00:00,171
c_61,2020-01-01 04:00:00,76
c_92,2020-01-01 04:00:00,222
c_31,2020-01-01 04:00:00,85
c_11,2020-01-01 04:00:00,71
c_26,2020-01-01 04:00:00,2
c_53,2020-01-01 04:00:00,79
c_2,2020-01-01 04:00:00,232
c_21,2020-01-01 04:00:00,34
c_82,2020-01-01 04:00:00,32
c_8,2020-01-01 04:00:00,24
c_93,2020-01-01 04:00:00,22
c_84,2020-01-01 04:00:00,83
c_12,2020-01-01 04:00:00,50
c_57,2020-01-01 04:00:00,145
c_98,2020-01-01 04:00:00,87
c_56,2020-01-01 04:00:00,65
c_10,2020-01-01 04:00:00,166
c_55,2020-01-01 04:00:00,65
c_0,2020-01-01 04:00:00,55
c_25,2020-01-01 04:00:00,27
c_16,2020-01-01 04:00:00,55
c_24,2020-01-01 04:00:00,154
c_89,2020-01-01 04:00:00,33
c_15,2020-01-01 05:00:00,146
c_35,2020-01-01 05:00:00,25
c_36,2020-01-01 05:00:00,77
c_70,2020-01-01 05:00:00,41
c_48,2020-01-01 05:00:00,5
c_20,2020-01-01 05:00:00,47
c_24,2020-01-01 05:00:00,4
c_37,2020-01-01 05:00:00,52
c_98,2020-01-01 05:00:00,79
c_72,2020-01-01 05:00:00,27
c_38,2020-01-01 05:00:00,129
c_39,2020-01-01 05:00:00,55
c_63,2020-01-01 05:00:00,49
c_68,2020-01-01 05:00:00,65
c_45,2020-01-01 05:00:00,69
c_4,2020-01-01 05:00:00,44
c_44,2020-01-01 05:00:00,81
c_56,2020-01-01 05:00:00,71
c_90,2020-01-01 05:00:00,199
c_65,2020-01-01 05:00:00,108
c_88,2020-01-01 05:00:00,52
c_17,2020-01-01 05:00:00,15
c_42,2020-01-01 05:00:00,99
c_69,2020-01-01 05:00:00,79
c_33,2020-01-01 05:00:00,8
c_61,2020-01-01 05:00:00,206
c_75,2020-01-01 05:00:00,72
c_13,2020-01-01 05:00:00,37
c_11,2020-01-01 05:00:00,180
c_31,2020-01-01 05:00:00,90
c_80,2020-01-01 05:00:00,33
c_74,2020-01-01 05:00:00,61
c_1,2020-01-01 05:00:00,52
c_30,2020-01-01 05:00:00,196
c_96,2020-01-01 05:00:00,66
c_60,2020-01-01 05:00:00,42
c_94,2020-01-01 05:00:00,57
c_92,2020-01-01 05:00:00,49
c_29,2020-01-01 05:00:00,18
c_77,2020-01-01 05:00:00,245
c_93,2020-01-01 05:00:00,56
c_26,2020-01-01 05:00:00,49
c_25,2020-01-01 05:00:00,11
c_68,2020-01-01 06:00:00,44
c_6,2020-01-01 06:00:00,81
c_4,2020-01-01 06:00:00,64
c_44,2020-01-01 06:00:00,97
c_28,2020-01-01 06:00:00,34
c_56,2020-01-01 06:00:00,25
c_19,2020-01-01 06:00:00,33
c_74,2020-01-01 06:00:00,54
c_58,2020-01-01 06:00:00,91
c_76,2020-01-01 06:00:00,68
c_0,2020-01-01 06:00:00,45
c_93,2020-01-01 06:00:00,39
c_14,2020-01-01 06:00:00,92
c_88,2020-01-01 06:00:00,146
c_59,2020-01-01 06:00:00,17
c_43,2020-01-01 06:00:00,55
c_52,2020-01-01 06:00:00,115
c_87,2020-01-01 06:00:00,89
c_55,2020-01-01 06:00:00,130
c_16,2020-01-01 06:00:00,36
c_18,2020-01-01 06:00:00,71
c_79,2020-01-01 06:00:00,5
c_90,2020-01-01 06:00:00,81
c_75,2020-01-01 06:00:00,131
c_85,2020-01-01 06:00:00,80
c_1,2020-01-01 06:00:00,35
c_71,2020-01-01 06:00:00,55
c_10,2020-01-01 06:00:00,102
c_99,2020-01-01 06:00:00,62
c_35,2020-01-01 06:00:00,81
c_39,2020-01-01 06:00:00,14
c_54,2020-01-01 06:00:00,22
c_81,2020-01-01 06:00:00,172
c_48,2020-01-01 06:00:00,2
c_96,2020-01-01 06:00:00,92
c_25,2020-01-01 06:00:00,110
c_23,2020-01-01 06:00:00,140
c_53,2020-01-01 06:00:00,165
c_62,2020-01-01 06:00:00,83
c_2,2020-01-01 06:00:00,44
c_37,2020-01-01 06:00:00,34
c_34,2020-01-01 06:00:00,80
c_94,2020-01-01 06:00:00,58
c_92,2020-01-01 06:00:00,75
c_45,2020-01-01 06:00:00,90
c_94,2020-01-01 07:00:00,6
c_49,2020-01-01 07:00:00,23
c_92,2020-01-01 07:00:00,58
c_57,2020-01-01 07:00:00,16
c_54,2020-01-01 07:00:00,52
c_51,2020-01-01 07:00:00,122
c_46,2020-01-01 07:00:00,94
c_56,2020-01-01 07:00:00,93
c_14,2020-01-01 07:00:00,16
c_60,2020-01-01 07:00:00,48
c_36,2020-01-01 07:00:00,87
c_42,2020-01-01 07:00:00,59
c_71,2020-01-01 07:00:00,83
c_27,2020-01-01 07:00:00,83
c_89,2020-01-01 07:00:00,90
c_98,2020-01-01 07:00:00,126
c_55,2020-01-01 07:00:00,3
c_8,2020-01-01 07:00:00,33
c_72,2020-01-01 07:00:00,82
c_26,2020-01-01 07:00:00,116
c_77,2020-01-01 07:00:00,28
c_33,2020-01-01 07:00:00,178
c_25,2020-01-01 07:00:00,71
c_81,2020-01-01 07:00:00,62
c_69,2020-01-01 07:00:00,9
c_38,2020-01-01 07:00:00,32
c_15,2020-01-01 07:00:00,159
c_16,2020-01-01 07:00:00,41
c_39,2020-01-01 07:00:00,41
c_9,2020-01-01 07:00:00,59
c_75,2020-01-01 07:00:00,19
c_31,2020-01-01 07:00:00,137
c_66,2020-01-01 07:00:00,23
c_41,2020-01-01 07:00:00,197
c_97,2020-01-01 07:00:00,121
c_95,2020-01-01 07:00:00,5
c_73,2020-01-01 07:00:00,61
c_40,2020-01-01 07:00:00,77
c_23,2020-01-01 07:00:00,24
c_100,2020-01-01 07:00:00,149
c_24,2020-01-01 07:00:00,34
c_86,2020-01-01 07:00:00,3
c_75,2020-01-01 08:00:00,19
c_77,2020-01-01 08:00:00,57
c_28,2020-01-01 08:00:00,34
c_27,2020-01-01 08:00:00,32
c_26,2020-01-01 08:00:00,36
c_12,2020-01-01 08:00:00,57
c_3,2020-01-01 08:00:00,87
c_25,2020-01-01 08:00:00,127
c_53,2020-01-01 08:00:00,70
c_81,2020-01-01 08:00:00,47
c_24,2020-01-01 08:00:00,65
c_82,2020-01-01 08:00:00,24
c_21,2020-01-01 08:00:00,84
c_84,2020-01-01 08:00:00,40
c_0,2020-01-01 08:00:00,6
c_18,2020-01-01 08:00:00,47
c_88,2020-01-01 08:00:00,16
c_87,2020-01-01 08:00:00,119
c_16,2020-01-01 08:00:00,21
c_13,2020-01-01 08:00:00,4
c_50,2020-01-01 08:00:00,7
c_62,2020-01-01 08:00:00,19
c_37,2020-01-01 08:00:00,10
c_4,2020-01-01 08:00:00,70
c_47,2020-01-01 08:00:00,27
c_7,2020-01-01 08:00:00,80
c_67,2020-01-01 08:00:00,1
c_36,2020-01-01 08:00:00,128
c_70,2020-01-01 08:00:00,27
c_95,2020-01-01 08:00:00,24
c_63,2020-01-01 08:00:00,17
c_35,2020-01-01 08:00:00,40
c_34,2020-01-01 08:00:00,11
c_48,2020-01-01 08:00:00,156
c_49,2020-01-01 08:00:00,121
c_11,2020-01-01 08:00:00,104
c_65,2020-01-01 08:00:00,85
c_1,2020-01-01 08:00:00,49
c_9,2020-01-01 08:00:00,30
c_72,2020-01-01 08:00:00,75
c_41,2020-01-01 08:00:00,146
c_100,2020-01-01 08:00:00,138
c_33,2020-01-01 08:00:00,132
c_68,2020-01-01 08:00:00,98
c_19,2020-01-01 09:00:00,85
c_95,2020-01-01 09:00:00,47
c_4,2020-01-01 09:00:00,95
c_23,2020-01-01 09:00:00,34
c_18,2020-01-01 09:00:00,5
c_43,2020-01-01 09:00:00,6
c_40,2020-01-01 09:00:00,94
c_50,2020-01-01 09:00:00,47
c_53,2020-01-01 09:00:00,12
c_47,2020-01-01 09:00:00,80
c_98,2020-01-01 09:00:00,98
c_13,2020-01-01 09:00:00,67
c_36,2020-01-01 09:00:00,11
c_26,2020-01-01 09:00:00,5
c_52,2020-01-01 09:00:00,64
c_16,2020-01-01 09:00:00,76
c_5,2020-01-01 09:00:00,29
c_97,2020-01-01 09:00:00,3
c_28,2020-01-01 09:00:00,88
c_30,2020-01-01 09:00:00,89
c_42,2020-01-01 09:00:00,30
c_37,2020-01-01 09:00:00,98
c_55,2020-01-01 09:00:00,88
c_51,2020-01-01 09:00:00,71
c_64,2020-01-01 09:00:00,32
c_73,2020-01-01 09:00:00,10
c_68,2020-01-01 09:00:00,90
c_60,2020-01-01 09:00:00,122
c_91,2020-01-01 09:00:00,11
c_6,2020-01-01 09:00:00,71
c_82,2020-01-01 09:00:00,53
c_12,2020-01-01 09:00:00,3
c_67,2020-01-01 09:00:00,95
c_72,2020-01-01 09:00:00,21
c_86,2020-01-01 09:00:00,99
c_100,2020-01-01 09:00:00,22
c_66,2020-01-01 09:00:00,94
c_75,2020-01-01 09:00:00,93
c_83,2020-01-01 09:00:00,4
c_9,2020-01-01 09:00:00,29
c_87,2020-01-01 09:00:00,57
c_8,2020-01-01 09:00:00,86
c_77,2020-01-01 09:00:00,98
c_11,2020-01-01 09:00:00,147
c_78,2020-01-01 09:00:00,48
c_63,2020-01-01 09:00:00,14
c_76,2020-01-01 09:00:00,77
c_81,2020-01-01 09:00:00,82
c_79,2020-01-01 09:00:00,93
c_89,2020-01-01 10:00:00,36
c_95,2020-01-01 10:00:00,84
c_43,2020-01-01 10:00:00,171
c_5,2020-01-01 10:00:00,73
c_60,2020-01-01 10:00:00,13
c_13,2020-01-01 10:00:00,54
c_65,2020-01-01 10:00:00,35
c_67,2020-01-01 10:00:00,145
c_49,2020-01-01 10:00:00,38
c_1,2020-01-01 10:00:00,91
c_61,2020-01-01 10:00:00,6
c_8,2020-01-01 10:00:00,184
c_3,2020-01-01 10:00:00,36
c_6,2020-01-01 10:00:00,92
c_25,2020-01-01 10:00:00,125
c_66,2020-01-01 10:00:00,88
c_75,2020-01-01 10:00:00,37
c_82,2020-01-01 10:00:00,10
c_29,2020-01-01 10:00:00,4
c_55,2020-01-01 10:00:00,13
c_96,2020-01-01 10:00:00,91
c_70,2020-01-01 10:00:00,94
c_33,2020-01-01 10:00:00,65
c_72,2020-01-01 10:00:00,22
c_52,2020-01-01 10:00:00,86
c_58,2020-01-01 10:00:00,62
c_7,2020-01-01 10:00:00,19
c_0,2020-01-01 10:00:00,56
c_53,2020-01-01 10:00:00,52
c_87,2020-01-01 10:00:00,84
c_92,2020-01-01 10:00:00,170
c_59,2020-01-01 10:00:00,95
c_69,2020-01-01 10:00:00,98
c_34,2020-01-01 10:00:00,50
c_56,2020-01-01 10:00:00,76
c_32,2020-01-01 10:00:00,9
c_45,2020-01-01 11:00:00,132
c_15,2020-01-01 11:00:00,91
c_18,2020-01-01 11:00:00,28
c_34,2020-01-01 11:00:00,53
c_41,2020-01-01 11:00:00,86
c_44,2020-01-01 11:00:00,92
c_43,2020-01-01 11:00:00,36
c_27,2020-01-01 11:00:00,99
c_33,2020-01-01 11:00:00,70
c_26,2020-01-01 11:00:00,88
c_94,2020-01-01 11:00:00,57
c_17,2020-01-01 11:00:00,70
c_46,2020-01-01 11:00:00,59
c_66,2020-01-01 11:00:00,46
c_35,2020-01-01 11:00:00,125
c_8,2020-01-01 11:00:00,118
c_54,2020-01-01 11:00:00,14
c_71,2020-01-01 11:00:00,37
c_87,2020-01-01 11:00:00,1
c_6,2020-01-01 11:00:00,101
c_10,2020-01-01 11:00:00,20
c_20,2020-01-01 11:00:00,161
c_55,2020-01-01 11:00:00,128
c_88,2020-01-01 11:00:00,89
c_93,2020-01-01 11:00:00,87
c_7,2020-01-01 11:00:00,85
c_32,2020-01-01 11:00:00,22
c_59,2020-01-01 11:00:00,80
c_60,2020-01-01 11:00:00,15
c_85,2020-01-01 11:00:00,48
c_22,2020-01-01 11:00:00,121
c_30,2020-01-01 11:00:00,110
c_0,2020-01-01 11:00:00,78
c_67,2020-01-01 11:00:00,55
c_49,2020-01-01 11:00:00,82
c_19,2020-01-01 11:00:00,82
c_74,2020-01-01 11:00:00,173
c_40,2020-01-01 11:00:00,19
c_37,2020-01-01 11:00:00,92
c_73,2020-01-01 11:00:00,6
c_78,2020-01-01 12:00:00,84
c_31,2020-01-01 12:00:00,40
c_15,2020-01-01 12:00:00,55
c_89,2020-01-01 12:00:00,33
c_95,2020-01-01 12:00:00,93
c_76,2020-01-01 12:00:00,69
c_73,2020-01-01 12:00:00,99
c_39,2020-01-01 12:00:00,27
c_42,2020-01-01 12:00:00,70
c_4,2020-01-01 12:00:00,21
c_75,2020-01-01 12:00:00,27
c_90,2020-01-01 12:00:00,68
c_68,2020-01-01 12:00:00,84
c_40,2020-01-01 12:00:00,28
c_79,2020-01-01 12:00:00,100
c_52,2020-01-01 12:00:00,19
c_93,2020-01-01 12:00:00,38
c_13,2020-01-01 12:00:00,58
c_47,2020-01-01 12:00:00,35
c_62,2020-01-01 12:00:00,7
c_2,2020-01-01 12:00:00,177
c_61,2020-01-01 12:00:00,76
c_60,2020-01-01 12:00:00,29
c_98,2020-01-01 12:00:00,20
c_12,2020-01-01 12:00:00,79
c_81,2020-01-01 12:00:00,16
c_21,2020-01-01 12:00:00,236
c_46,2020-01-01 12:00:00,114
c_88,2020-01-01 12:00:00,1
c_8,2020-01-01 12:00:00,12
c_82,2020-01-01 12:00:00,35
c_53,2020-01-01 12:00:00,91
c_94,2020-01-01 12:00:00,120
c_55,2020-01-01 12:00:00,37
c_5,2020-01-01 12:00:00,83
c_17,2020-01-01 12:00:00,15
c_49,2020-01-01 12:00:00,54
c_54,2020-01-01 12:00:00,99
c_57,2020-01-01 12:00:00,58
c_24,2020-01-01 12:00:00,100
c_56,2020-01-01 12:00:00,5
c_44,2020-01-01 12:00:00,23
c_87,2020-01-01 12:00:00,13
c_34,2020-01-01 12:00:00,99
c_63,2020-01-01 12:00:00,90
c_5,2020-01-01 13:00:00,88
c_50,2020-01-01 13:00:00,17
c_22,2020-01-01 13:00:00,24
c_95,2020-01-01 13:00:00,27
c_14,2020-01-01 13:00:00,98
c_0,2020-01-01 13:00:00,30
c_69,2020-01-01 13:00:00,87
c_59,2020-01-01 13:00:00,37
c_58,2020-01-01 13:00:00,25
c_86,2020-01-01 13:00:00,53
c_7,2020-01-01 13:00:00,2
c_100,2020-01-01 13:00:00,56
c_9,2020-01-01 13:00:00,15
c_71,2020-01-01 13:00:00,95
c_55,2020-01-01 13:00:00,26
c_31,2020-01-01 13:00:00,77
c_60,2020-01-01 13:00:00,41
c_34,2020-01-01 13:00:00,93
c_78,2020-01-01 13:00:00,109
c_63,2020-01-01 13:00:00,30
c_97,2020-01-01 13:00:00,151
c_77,2020-01-01 13:00:00,101
c_43,2020-01-01 13:00:00,91
c_44,2020-01-01 13:00:00,40
c_27,2020-01-01 13:00:00,71
c_26,2020-01-01 13:00:00,4
c_42,2020-01-01 13:00:00,16
c_46,2020-01-01 13:00:00,14
c_75,2020-01-01 13:00:00,33
c_28,2020-01-01 13:00:00,56
c_73,2020-01-01 13:00:00,36
c_41,2020-01-01 13:00:00,70
c_62,2020-01-01 13:00:00,13
c_47,2020-01-01 13:00:00,38
c_98,2020-01-01 13:00:00,52
c_49,2020-01-01 13:00:00,100
c_66,2020-01-01 13:00:00,103
c_74,2020-01-01 13:00:00,13
c_4,2020-01-01 13:00:00,36
c_61,2020-01-01 13:00:00,79
c_3,2020-01-01 13:00:00,141
c_99,2020-01-01 13:00:00,31
c_24,2020-01-01 13:00:00,181
c_88,2020-01-01 13:00:00,64
c_72,2020-01-01 14:00:00,33
c_16,2020-01-01 14:00:00,5
c_87,2020-01-01 14:00:00,71
c_97,2020-01-01 14:00:00,78
c_30,2020-01-01 14:00:00,62
c_76,2020-01-01 14:00:00,84
c_20,2020-01-01 14:00:00,12
c_23,2020-01-01 14:00:00,90
c_18,2020-01-01 14:00:00,82
c_86,2020-01-01 14:00:00,138
c_75,2020-01-01 14:00:00,32
c_88,2020-01-01 14:00:00,87
c_10,2020-01-01 14:00:00,56
c_32,2020-01-01 14:00:00,142
c_31,2020-01-01 14:00:00,100
c_2,2020-01-01 14:00:00,49
c_33,2020-01-01 14:00:00,146
c_73,2020-01-01 14:00:00,52
c_69,2020-01-01 14:00:00,95
c_68,2020-01-01 14:00:00,97
c_45,2020-01-01 14:00:00,95
c_44,2020-01-01 14:00:00,189
c_92,2020-01-01 14:00:00,58
c_46,2020-01-01 14:00:00,86
c_38,2020-01-01 14:00:00,3
c_63,2020-01-01 14:00:00,97
c_94,2020-01-01 14:00:00,35
c_62,2020-01-01 14:00:00,81
c_47,2020-01-01 14:00:00,73
c_37,2020-01-01 14:00:00,64
c_14,2020-01-01 14:00:00,75
c_95,2020-01-01 14:00:00,145
c_67,2020-01-01 14:00:00,28
c_90,2020-01-01 14:00:00,65
c_53,2020-01-01 14:00:00,88
c_41,2020-01-01 14:00:00,72
c_70,2020-01-01 14:00:00,7
c_49,2020-01-01 14:00:00,84
c_50,2020-01-01 14:00:00,49
c_35,2020-01-01 14:00:00,75
c_15,2020-01-01 14:00:00,81
c_36,2020-01-01 14:00:00,71
c_6,2020-01-01 14:00:00,116
c_9,2020-01-01 14:00:00,1
c_71,2020-01-01 14:00:00,46
c_65,2020-01-01 14:00:00,9
c_94,2020-01-01 15:00:00,92
c_44,2020-01-01 15:00:00,63
c_43,2020-01-01 15:00:00,78
c_20,2020-01-01 15:00:00,4
c_85,2020-01-01 15:00:00,26
c_12,2020-01-01 15:00:00,84
c_91,2020-01-01 15:00:00,213
c_16,2020-01-01 15:00:00,63
c_14,2020-01-01 15:00:00,1
c_92,2020-01-01 15:00:00,137
c_58,2020-01-01 15:00:00,52
c_0,2020-01-01 15:00:00,62
c_82,2020-01-01 15:00:00,121
c_93,2020-01-01 15:00:00,29
c_2,2020-01-01 15:00:00,45
c_50,2020-01-01 15:00:00,35
c_48,2020-01-01 15:00:00,78
c_52,2020-01-01 15:00:00,235
c_88,2020-01-01 15:00:00,107
c_10,2020-01-01 15:00:00,20
c_47,2020-01-01 15:00:00,11
c_51,2020-01-01 15:00:00,48
c_46,2020-01-01 15:00:00,130
c_27,2020-01-01 15:00:00,80
c_62,2020-01-01 15:00:00,185
c_83,2020-01-01 15:00:00,34
c_18,2020-01-01 15:00:00,42
c_6,2020-01-01 15:00:00,99
c_86,2020-01-01 15:00:00,56
c_100,2020-01-01 15:00:00,31
c_68,2020-01-01 15:00:00,72
c_73,2020-01-01 15:00:00,32
c_57,2020-01-01 15:00:00,67
c_32,2020-01-01 15:00:00,95
c_66,2020-01-01 15:00:00,37
c_67,2020-01-01 15:00:00,69
c_72,2020-01-01 15:00:00,71
c_17,2020-01-01 15:00:00,86
c_39,2020-01-01 15:00:00,66
c_71,2020-01-01 15:00:00,122
c_65,2020-01-01 15:00:00,84
c_90,2020-01-01 15:00:00,63
c_11,2020-01-01 15:00:00,175
c_15,2020-01-01 15:00:00,46
c_38,2020-01-01 15:00:00,88
c_95,2020-01-01 15:00:00,58
c_46,2020-01-01 16:00:00,18
c_69,2020-01-01 16:00:00,216
c_50,2020-01-01 16:00:00,16
c_56,2020-01-01 16:00:00,54
c_72,2020-01-01 16:00:00,7
c_90,2020-01-01 16:00:00,111
c_48,2020-01-01 16:00:00,127
c_54,2020-01-01 16:00:00,53
c_5,2020-01-01 16:00:00,100
c_99,2020-01-01 16:00:00,34
c_2,2020-01-01 16:00:00,94
c_55,2020-01-01 16:00:00,20
c_100,2020-01-01 16:00:00,36
c_21,2020-01-01 16:00:00,78
c_6,2020-01-01 16:00:00,7
c_82,2020-01-01 16:00:00,14
c_13,2020-01-01 16:00:00,47
c_61,2020-01-01 16:00:00,2
c_10,2020-01-01 16:00:00,53
c_87,2020-01-01 16:00:00,54
c_80,2020-01-01 16:00:00,70
c_74,2020-01-01 16:00:00,24
c_14,2020-01-01 16:00:00,82
c_57,2020-01-01 16:00:00,76
c_40,2020-01-01 16:00:00,48
c_65,2020-01-01 16:00:00,147
c_66,2020-01-01 16:00:00,19
c_37,2020-01-01 16:00:00,91
c_16,2020-01-01 16:00:00,50
c_3,2020-01-01 16:00:00,192
c_94,2020-01-01 16:00:00,172
c_77,2020-01-01 16:00:00,96
c_15,2020-01-01 16:00:00,69
c_67,2020-01-01 16:00:00,140
c_45,2020-01-01 16:00:00,8
c_19,2020-01-01 16:00:00,124
c_11,2020-01-01 16:00:00,46
